	Sentence	Relation_gold	Head_gold
31	Cada trabajador sólo podrá tener un contrato de formación en su vida, sea en la misma o en distinta empresa. 	['det', 'nsubj', 'advmod', 'aux', 'ROOT', 'det', 'obj', 'adpmod', 'adpobj', 'adpmod', 'det', 'adpobj', 'punct', 'cc', 'adpmod', 'det', 'adpobj', 'cc', 'conj', 'amod', 'adpobj', 'punct']	['trabajador', 'tener', 'tener', 'tener', '.', 'contrato', 'tener', 'contrato', 'de', 'tener', 'vida', 'en', 'tener', 'en', 'tener', 'misma', 'en', 'en', 'en', 'empresa', 'en', 'tener']
32	Hay más información en el sitio www.delnuevo extremo.com 	['ROOT', 'advmod', 'obj', 'adpmod', 'det', 'adpobj', 'dep', 'appos']	['extremo.com', 'información', 'Hay', 'Hay', 'sitio', 'en', 'extremo.com', 'sitio']
33	Aunque la economía azulgrana no sea muy boyante, se intentará atar al delantero madrileño por una cantidad que rondaría los 40 millones de euros. 	['mark', 'det', 'nsubj', 'amod', 'advmod', 'advcl', 'advmod', 'acomp', 'punct', 'prt', 'ROOT', 'xcomp', 'adp', 'obj', 'amod', 'adpmod', 'det', 'adpobj', 'nsubj', 'rcmod', 'det', 'num', 'num', 'adp', 'obj', 'punct']	['sea', 'economía', 'sea', 'economía', 'sea', 'intentará', 'boyante', 'sea', 'sea', 'intentará', '.', 'intentará', 'delantero', 'atar', 'delantero', 'atar', 'cantidad', 'por', 'rondaría', 'cantidad', 'millones', 'millones', 'euros', 'millones', 'rondaría', 'intentará']
34	Este sabe que es una apuesta segura seguir ligando a un gran equipo como lo es el propio Valencia. 	['nsubj', 'ROOT', 'mark', 'ccomp', 'det', 'attr', 'amod', 'aux', 'csubj', 'adp', 'det', 'amod', 'obj', 'mark', 'attr', 'advcl', 'det', 'amod', 'nsubj', 'punct']	['sabe', '.', 'es', 'sabe', 'apuesta', 'es', 'apuesta', 'ligando', 'es', 'equipo', 'equipo', 'equipo', 'ligando', 'es', 'es', 'equipo', 'Valencia', 'Valencia', 'es', 'sabe']
35	Organizado por Live Nation, los productores y dj 's estarán acompañados de Far East Movement y Colette Carr en la continuación de su exitosa gira' Cherrytree Pop Alternative', ahora por Europa. 	['partmod', 'adp', 'amod', 'adpmod', 'punct', 'det', 'nsubjpass', 'cc', 'conj', 'dep', 'auxpass', 'ROOT', 'adpmod', 'amod', 'compmod', 'adpobj', 'cc', 'compmod', 'conj', 'adpmod', 'det', 'adpobj', 'adpmod', 'det', 'amod', 'adpobj', 'punct', 'compmod', 'compmod', 'appos', 'punct', 'punct', 'advmod', 'adpmod', 'adpobj', 'punct']	['acompañados', 'Nation', 'Nation', 'Organizado', 'Organizado', 'productores', 'acompañados', 'productores', 'productores', 'dj', 'acompañados', '.', 'acompañados', 'East', 'Movement', 'de', 'Movement', 'Carr', 'Movement', 'acompañados', 'continuación', 'en', 'continuación', 'gira', 'gira', 'de', 'Alternative', 'Pop', 'Alternative', 'gira', 'Alternative', 'por', 'por', 'gira', 'por', 'acompañados']
36	El terminó llevándolos a la casa de una abuela, a dos cuadras de ahí. 	['nsubj', 'aux', 'ROOT', 'adpmod', 'det', 'adpobj', 'adpmod', 'det', 'adpobj', 'punct', 'adpmod', 'num', 'adpobj', 'adpmod', 'acl', 'punct']	['llevándolos', 'llevándolos', '.', 'llevándolos', 'casa', 'a', 'casa', 'abuela', 'de', 'a', 'casa', 'cuadras', 'a', 'cuadras', 'de', 'llevándolos']
37	La Juventus quiere a Benzema sea como sea y viene a por el en Junio de 2011/ 2012 ofreciendo unos 25 millones de euros aproximadamente. 	['det', 'nsubj', 'ROOT', 'adp', 'obj', 'advcl', 'mark', 'advcl', 'cc', 'conj', 'mwe', 'adpmod', 'adpobj', 'adpmod', 'adpobj', 'adpmod', 'adpobj', 'punct', 'conj', 'partmod', 'advmod', 'num', 'num', 'adp', 'obj', 'advmod', 'punct']	['Juventus', 'quiere', '.', 'Benzema', 'quiere', 'quiere', 'sea', 'sea', 'quiere', 'quiere', 'por', 'viene', 'por', 'viene', 'en', 'Junio', 'de', '2011', '2011', 'viene', '25', 'millones', 'euros', 'millones', 'ofreciendo', 'millones', 'quiere']
38	¿ Pueden sus propios amigos describir un combate en común? 	['punct', 'aux', 'det', 'amod', 'nsubj', 'ROOT', 'det', 'obj', 'adpmod', 'acl', 'punct']	['describir', 'describir', 'amigos', 'amigos', 'describir', '?', 'combate', 'describir', 'combate', 'en', 'describir']
39	El pueblo, en el Parlamento, es el que debe decidir las políticas y controlar su ejecución. 	['det', 'nsubj', 'punct', 'adpmod', 'det', 'adpobj', 'punct', 'ROOT', 'attr', 'nsubj', 'aux', 'rcmod', 'det', 'obj', 'cc', 'conj', 'det', 'obj', 'punct']	['pueblo', 'es', 'en', 'es', 'Parlamento', 'en', 'en', '.', 'es', 'decidir', 'decidir', 'el', 'políticas', 'decidir', 'decidir', 'decidir', 'ejecución', 'controlar', 'es']
40	""" Si tengo que dejar el FC Barcelona, volveré al Arsenal, al menos eso me gustaría. "	['punct', 'mark', 'aux', 'mwe', 'advcl', 'det', 'obj', 'compmod', 'punct', 'ROOT', 'adpmod', 'adpobj', 'punct', 'mwe', 'mark', 'nsubj', 'obj', 'advcl', 'punct']	['volveré', 'dejar', 'dejar', 'tengo', 'volveré', 'FC', 'dejar', 'FC', 'dejar', '.', 'volveré', 'al', 'gustaría', 'menos', 'gustaría', 'gustaría', 'gustaría', 'volveré', 'volveré']
41	¿ Por qué siguen aceptando semejante atrocidad? 	['punct', 'adpmod', 'adpobj', 'aux', 'ROOT', 'amod', 'obj', 'punct']	['aceptando', 'aceptando', 'Por', 'aceptando', '?', 'atrocidad', 'aceptando', 'aceptando']
42	Quien lo ha parido sí ve las diferencias. 	['nsubj', 'obj', 'aux', 'csubj', 'advmod', 'ROOT', 'det', 'obj', 'punct']	['parido', 'parido', 'parido', 've', 've', '.', 'diferencias', 've', 've']
43	Lo curioso es que los métodos de trabajo no han cambiado en siglos y el proceso de extracción de sal es bastante artesanal. 	['det', 'attr', 'ROOT', 'mark', 'det', 'nsubj', 'adpmod', 'adpobj', 'advmod', 'aux', 'csubj', 'adpmod', 'adpobj', 'cc', 'det', 'nsubj', 'adpmod', 'adpobj', 'adpmod', 'adpobj', 'conj', 'advmod', 'acomp', 'punct']	['curioso', 'es', '.', 'cambiado', 'métodos', 'cambiado', 'métodos', 'de', 'cambiado', 'cambiado', 'es', 'cambiado', 'en', 'cambiado', 'proceso', 'es', 'proceso', 'de', 'extracción', 'de', 'cambiado', 'artesanal', 'es', 'es']
44	Radio Sagua solo publica estas cosas policiacas para consumo exterior, como es el caso de facebook donde ponen una nota sobre el accidente y la población exterior da sus condolencias que solo son leídas por este privilegiado grupito de Radio Sagua ya que los pobres familiares y amigos no tenemos ni computadoras ni internet para recibir los pésames. 	['compmod', 'nsubj', 'advmod', 'ROOT', 'det', 'obj', 'amod', 'adpmod', 'adpobj', 'amod', 'punct', 'mark', 'advcl', 'det', 'nsubj', 'adpmod', 'adpobj', 'rel', 'rcmod', 'det', 'obj', 'adpmod', 'det', 'adpobj', 'cc', 'det', 'nsubj', 'amod', 'conj', 'det', 'obj', 'nsubjpass', 'advmod', 'auxpass', 'rcmod', 'adp', 'det', 'amod', 'adpmod', 'adpmod', 'compmod', 'adpobj', 'mark', 'mwe', 'det', 'amod', 'nsubj', 'cc', 'conj', 'advmod', 'advcl', 'cc', 'obj', 'cc', 'conj', 'adpmod', 'acl', 'det', 'obj', 'punct']	['Sagua', 'publica', 'publica', '.', 'cosas', 'publica', 'cosas', 'publica', 'para', 'consumo', 'publica', 'es', 'publica', 'caso', 'es', 'caso', 'de', 'ponen', 'facebook', 'nota', 'ponen', 'nota', 'accidente', 'sobre', 'ponen', 'población', 'da', 'población', 'ponen', 'condolencias', 'da', 'leídas', 'leídas', 'leídas', 'condolencias', 'grupito', 'grupito', 'grupito', 'leídas', 'grupito', 'Sagua', 'de', 'tenemos', 'ya', 'familiares', 'familiares', 'tenemos', 'familiares', 'familiares', 'tenemos', 'leídas', 'computadoras', 'tenemos', 'computadoras', 'computadoras', 'computadoras', 'para', 'pésames', 'recibir', 'publica']
45	Esos 21 millones de euros según Daily Mail irán a parar a las arcas del Atleti y un buen porcentaje al representante del arquero -- Jorge Mendes --. 	['det', 'num', 'num', 'adp', 'nsubj', 'adpmod', 'amod', 'adpobj', 'ROOT', 'adpmod', 'acl', 'adpmod', 'det', 'adpobj', 'adpmod', 'adpobj', 'cc', 'det', 'amod', 'conj', 'adpmod', 'adpobj', 'adpmod', 'adpobj', 'punct', 'compmod', 'appos', 'punct', 'punct']	['millones', 'millones', 'euros', 'millones', 'irán', 'irán', 'Mail', 'según', '.', 'irán', 'a', 'parar', 'arcas', 'a', 'arcas', 'del', 'irán', 'porcentaje', 'porcentaje', 'irán', 'porcentaje', 'al', 'representante', 'del', 'Mendes', 'Mendes', 'representante', 'Mendes', 'irán']
46	Pero Europa no ha hecho nada por fortalecer su sistema financiero. 	['cc', 'nsubj', 'advmod', 'aux', 'ROOT', 'obj', 'adpmod', 'acl', 'det', 'obj', 'amod', 'punct']	['hecho', 'hecho', 'hecho', 'hecho', '.', 'hecho', 'hecho', 'por', 'sistema', 'fortalecer', 'sistema', 'hecho']
47	ASI MISMO, BUSCAMOS LA DENUNCIA DE TODO COMPORTAMIENTO Y MOVIMIENTO DE GRUPOS FASCISTAS DENTRO Y FUERA DE EUSKAL HERRIA, SIENDO SOLIDARIO CON QUIEN LO SUFRA EN TODOS SUS NIVELES. 	['advmod', 'mwe', 'punct', 'ROOT', 'det', 'obj', 'adpmod', 'det', 'adpobj', 'cc', 'conj', 'adpmod', 'adpobj', 'amod', 'adpmod', 'cc', 'conj', 'mwe', 'amod', 'adpobj', 'punct', 'partmod', 'acomp', 'adpmod', 'nsubj', 'obj', 'acl', 'adpmod', 'det', 'det', 'adpobj', 'punct']	['BUSCAMOS', 'ASI', 'ASI', '.', 'DENUNCIA', 'BUSCAMOS', 'DENUNCIA', 'COMPORTAMIENTO', 'DE', 'COMPORTAMIENTO', 'COMPORTAMIENTO', 'COMPORTAMIENTO', 'DE', 'GRUPOS', 'COMPORTAMIENTO', 'DENTRO', 'DENTRO', 'DENTRO', 'HERRIA', 'DENTRO', 'SIENDO', 'BUSCAMOS', 'SIENDO', 'SOLIDARIO', 'SUFRA', 'SUFRA', 'CON', 'SUFRA', 'NIVELES', 'NIVELES', 'EN', 'BUSCAMOS']
48	Sería uno de los grandes fichajes, por lo que estamos ante una sorpresa que gustará a los blanquiazules. 	['ROOT', 'attr', 'adpmod', 'det', 'amod', 'adpobj', 'punct', 'adpmod', 'det', 'adpobj', 'parataxis', 'adpmod', 'det', 'adpobj', 'nsubj', 'rcmod', 'adp', 'det', 'obj', 'punct']	['.', 'Sería', 'uno', 'fichajes', 'fichajes', 'de', 'Sería', 'estamos', 'que', 'por', 'Sería', 'estamos', 'sorpresa', 'ante', 'gustará', 'sorpresa', 'blanquiazules', 'blanquiazules', 'gustará', 'Sería']
49	En agosto de 2006, líderes sindicales de la EPA acusaron a las autoridades del organismo de ceder ante la presión política y permitir el uso de químicos perjudiciales. 	['adpmod', 'adpobj', 'adpmod', 'adpobj', 'punct', 'nsubj', 'amod', 'adpmod', 'det', 'adpobj', 'ROOT', 'adp', 'det', 'obj', 'adpmod', 'adpobj', 'adpmod', 'acl', 'adpmod', 'det', 'adpobj', 'amod', 'cc', 'conj', 'det', 'obj', 'adpmod', 'adpobj', 'amod', 'punct']	['acusaron', 'En', 'agosto', 'de', 'En', 'acusaron', 'líderes', 'líderes', 'EPA', 'de', '.', 'autoridades', 'autoridades', 'acusaron', 'autoridades', 'del', 'acusaron', 'de', 'ceder', 'presión', 'ante', 'presión', 'ceder', 'ceder', 'uso', 'permitir', 'uso', 'de', 'químicos', 'acusaron']
50	¿ Aceptará jugar allí el brasileño? 	['punct', 'ROOT', 'xcomp', 'advmod', 'det', 'nsubj', 'punct']	['Aceptará', '?', 'Aceptará', 'jugar', 'brasileño', 'Aceptará', 'Aceptará']
51	Tras una jornada de trabajo o de turismo, el cliente podrá relajarse en la zona Spa &amp; Wellness, donde encontrará piscina interior, sauna finlandesa, baño de vapor, duchas de contrastes y un espacio para masajes. 	['adpmod', 'det', 'adpobj', 'adpmod', 'adpobj', 'cc', 'conj', 'adpobj', 'punct', 'det', 'nsubj', 'aux', 'ROOT', 'adpmod', 'det', 'adpobj', 'appos', 'cc', 'conj', 'punct', 'rel', 'rcmod', 'obj', 'amod', 'punct', 'conj', 'amod', 'punct', 'conj', 'adpmod', 'adpobj', 'punct', 'conj', 'adpmod', 'adpobj', 'cc', 'det', 'conj', 'adpmod', 'adpobj', 'punct']	['relajarse', 'jornada', 'Tras', 'jornada', 'de', 'de', 'de', 'de', 'Tras', 'cliente', 'relajarse', 'relajarse', '.', 'relajarse', 'zona', 'en', 'zona', 'Spa', 'Spa', 'encontrará', 'encontrará', 'zona', 'encontrará', 'piscina', 'piscina', 'piscina', 'sauna', 'piscina', 'piscina', 'baño', 'de', 'piscina', 'piscina', 'duchas', 'de', 'piscina', 'espacio', 'piscina', 'espacio', 'para', 'relajarse']
52	¿ Cómo podrían garantizar los cuidados del niño educadores que ni siquiera pueden reivindicar lo especifico que compete a su tarea? 	['punct', 'advmod', 'aux', 'ROOT', 'det', 'obj', 'adpmod', 'adpobj', 'nsubj', 'nsubj', 'mwe', 'advmod', 'aux', 'rcmod', 'det', 'obj', 'nsubj', 'rcmod', 'adp', 'det', 'obj', 'punct']	['garantizar', 'garantizar', 'garantizar', '?', 'cuidados', 'garantizar', 'cuidados', 'del', 'garantizar', 'reivindicar', 'siquiera', 'reivindicar', 'reivindicar', 'educadores', 'especifico', 'reivindicar', 'compete', 'especifico', 'tarea', 'tarea', 'compete', 'garantizar']
53	Y SE DESCONOCEN SUS EFECTOS A LARGO PLAZO. 	['cc', 'prt', 'ROOT', 'det', 'nsubj', 'adpmod', 'amod', 'adpobj', 'punct']	['DESCONOCEN', 'DESCONOCEN', '.', 'EFECTOS', 'DESCONOCEN', 'EFECTOS', 'PLAZO', 'A', 'DESCONOCEN']
54	Gauguin mostró, entre otros trabajos, una serie de reproduciones que hizo a instancias de Theo Van Gogh, conocida como Volpini suit. 	['nsubj', 'ROOT', 'punct', 'adpmod', 'det', 'adpobj', 'punct', 'det', 'obj', 'adpmod', 'adpobj', 'rel', 'rcmod', 'adpmod', 'obj', 'adpmod', 'compmod', 'compmod', 'adpobj', 'punct', 'partmod', 'adpmod', 'compmod', 'adpobj', 'punct']	['mostró', '.', 'entre', 'mostró', 'trabajos', 'entre', 'entre', 'serie', 'mostró', 'serie', 'de', 'hizo', 'serie', 'hizo', 'a', 'instancias', 'Gogh', 'Gogh', 'de', 'conocida', 'serie', 'conocida', 'suit', 'como', 'mostró']
55	El FC Barcelona ha pescado en una de las grandes canteras, en la del Osasuna y en concreto ha fichado a una joven promesa, Julen Arellano. 	['det', 'nsubj', 'compmod', 'aux', 'ROOT', 'adpmod', 'adpobj', 'adpmod', 'det', 'amod', 'adpobj', 'punct', 'adpmod', 'adpobj', 'adpmod', 'adpobj', 'cc', 'mwe', 'advmod', 'aux', 'conj', 'adp', 'det', 'amod', 'obj', 'punct', 'compmod', 'appos', 'punct']	['FC', 'pescado', 'FC', 'pescado', '.', 'pescado', 'en', 'una', 'canteras', 'canteras', 'de', 'en', 'en', 'en', 'la', 'del', 'pescado', 'concreto', 'fichado', 'fichado', 'pescado', 'promesa', 'promesa', 'promesa', 'fichado', 'Arellano', 'Arellano', 'promesa', 'pescado']
56	Hleb jugará en el Benfica al menos una temporada como cedido( el año pasado estuvo en el Stuttgart alemán) y ahora se irá a Portugal. 	['nsubj', 'ROOT', 'adpmod', 'det', 'adpobj', 'mwe', 'advmod', 'num', 'nmod', 'adpmod', 'acl', 'punct', 'det', 'nmod', 'amod', 'parataxis', 'adpmod', 'det', 'adpobj', 'amod', 'punct', 'cc', 'advmod', 'prt', 'conj', 'adpmod', 'adpobj', 'punct']	['jugará', '.', 'jugará', 'Benfica', 'en', 'menos', 'una', 'temporada', 'jugará', 'jugará', 'como', 'estuvo', 'año', 'estuvo', 'año', 'jugará', 'estuvo', 'Stuttgart', 'en', 'Stuttgart', 'estuvo', 'jugará', 'irá', 'irá', 'jugará', 'irá', 'a', 'jugará']
57	La integración debe desmitificarse, debemos recorrer sin miedo el camino que iniciara en su tiempo el Pacto Andino, de la supranacionalidad, reconocida por la Constitución de 1999, entendida como una plena transferencia de derechos en aras de un fin superior, en la efectividad de la promoción de un verdadero derecho común, comunitario, con instituciones especializadas, con verdaderos checks and balances. 	['det', 'nsubj', 'aux', 'ROOT', 'punct', 'aux', 'parataxis', 'adpmod', 'adpobj', 'det', 'obj', 'rel', 'rcmod', 'adpmod', 'det', 'adpobj', 'det', 'nsubj', 'amod', 'punct', 'adpmod', 'det', 'adpobj', 'punct', 'partmod', 'adp', 'det', 'adpmod', 'adpmod', 'adpobj', 'punct', 'conj', 'adpmod', 'det', 'amod', 'adpobj', 'adpmod', 'adpobj', 'adpmod', 'adpobj', 'adpmod', 'det', 'adpobj', 'amod', 'punct', 'conj', 'det', 'adpobj', 'adpmod', 'det', 'adpobj', 'adpmod', 'det', 'amod', 'adpobj', 'amod', 'punct', 'conj', 'punct', 'conj', 'adpobj', 'amod', 'punct', 'conj', 'amod', 'adpobj', 'cc', 'conj', 'punct']	['integración', 'desmitificarse', 'desmitificarse', '.', 'desmitificarse', 'recorrer', 'desmitificarse', 'recorrer', 'sin', 'camino', 'recorrer', 'iniciara', 'camino', 'iniciara', 'tiempo', 'en', 'Pacto', 'iniciara', 'Pacto', 'de', 'camino', 'supranacionalidad', 'de', 'reconocida', 'supranacionalidad', 'Constitución', 'Constitución', 'reconocida', 'Constitución', 'de', 'reconocida', 'reconocida', 'entendida', 'transferencia', 'transferencia', 'como', 'transferencia', 'de', 'transferencia', 'en', 'aras', 'fin', 'de', 'fin', 'transferencia', 'transferencia', 'efectividad', 'en', 'efectividad', 'promoción', 'de', 'promoción', 'derecho', 'derecho', 'de', 'derecho', 'común', 'común', 'común', 'común', 'con', 'instituciones', 'común', 'común', 'checks', 'con', 'checks', 'checks', 'desmitificarse']
58	Arranca en Australia el Mundial de Fórmula 1 y con la primera carrera ya tenemos los primeros análisis y sorpresas del campeonato. 	['ROOT', 'adpmod', 'adpobj', 'det', 'nsubj', 'adpmod', 'adpobj', 'num', 'cc', 'adpmod', 'det', 'amod', 'adpobj', 'advmod', 'conj', 'det', 'amod', 'obj', 'cc', 'conj', 'adpmod', 'adpobj', 'punct']	['.', 'Arranca', 'en', 'Mundial', 'Arranca', 'Mundial', 'de', 'Fórmula', 'Arranca', 'tenemos', 'carrera', 'carrera', 'con', 'tenemos', 'Arranca', 'análisis', 'análisis', 'tenemos', 'análisis', 'análisis', 'análisis', 'del', 'Arranca']
59	"Quedate tranquilo, rendite, no te va a pasar nada ... con vos no es la cosa, dale, olvidate de todo, seguí tu vida, no pasa nada"". "	['ROOT', 'acomp', 'punct', 'parataxis', 'punct', 'advmod', 'obj', 'aux', 'mwe', 'parataxis', 'nsubj', 'punct', 'adpmod', 'adpobj', 'advmod', 'parataxis', 'det', 'nsubj', 'punct', 'parataxis', 'punct', 'parataxis', 'adpmod', 'adpobj', 'punct', 'parataxis', 'det', 'obj', 'punct', 'advmod', 'parataxis', 'nsubj', 'punct', 'punct']	['.', 'Quedate', 'Quedate', 'Quedate', 'Quedate', 'pasar', 'pasar', 'pasar', 'va', 'Quedate', 'pasar', 'Quedate', 'es', 'con', 'es', 'Quedate', 'cosa', 'es', 'Quedate', 'Quedate', 'Quedate', 'Quedate', 'olvidate', 'de', 'Quedate', 'Quedate', 'vida', 'seguí', 'Quedate', 'pasa', 'Quedate', 'pasa', 'Quedate', 'Quedate']
60	Puede que Microsoft tardara un poco más de la cuenta en pronunciarse de manera oficial, pero eso no ha sido impedimento para que probáramos las mieles de Kinect en Windows antes de tiempo. 	['aux', 'mwe', 'nsubj', 'ROOT', 'det', 'advmod', 'advmod', 'adpmod', 'det', 'adpobj', 'adpmod', 'acl', 'adpmod', 'adpobj', 'amod', 'punct', 'cc', 'nsubj', 'advmod', 'aux', 'conj', 'attr', 'adpmod', 'mark', 'acl', 'det', 'obj', 'adpmod', 'adpobj', 'adpmod', 'adpobj', 'adpmod', 'mwe', 'adpobj', 'punct']	['tardara', 'Puede', 'tardara', '.', 'poco', 'más', 'tardara', 'más', 'cuenta', 'de', 'tardara', 'en', 'pronunciarse', 'de', 'manera', 'tardara', 'tardara', 'sido', 'sido', 'sido', 'tardara', 'sido', 'impedimento', 'probáramos', 'para', 'mieles', 'probáramos', 'mieles', 'de', 'probáramos', 'en', 'probáramos', 'antes', 'antes', 'tardara']
61	El gobierno nacional hace oídos sordos a los díctámenes de la justicia. 	['det', 'nsubj', 'amod', 'ROOT', 'obj', 'amod', 'adp', 'det', 'obj', 'adpmod', 'det', 'adpobj', 'punct']	['gobierno', 'hace', 'gobierno', '.', 'hace', 'oídos', 'díctámenes', 'díctámenes', 'hace', 'díctámenes', 'justicia', 'de', 'hace']
62	"El nacionalizado Rosenblat- exigente y autoexigido profesor- nos descubre la patria estudiándola en sus"" Buenas y malas palabras"", quizá su obra filológica cumbre. "	['det', 'amod', 'nsubj', 'punct', 'amod', 'cc', 'conj', 'appos', 'punct', 'obj', 'ROOT', 'det', 'obj', 'partmod', 'adpmod', 'det', 'punct', 'amod', 'cc', 'conj', 'adpobj', 'punct', 'punct', 'advmod', 'det', 'appos', 'amod', 'compmod', 'punct']	['Rosenblat', 'Rosenblat', 'descubre', 'profesor', 'profesor', 'exigente', 'exigente', 'Rosenblat', 'profesor', 'descubre', '.', 'patria', 'descubre', 'descubre', 'estudiándola', 'palabras', 'palabras', 'palabras', 'Buenas', 'Buenas', 'en', 'palabras', 'obra', 'obra', 'obra', 'palabras', 'obra', 'obra', 'descubre']
63	Otra alternativa barata es el refuerzo de Srna del Shakhtar Donetsk que gusta a José Mourinho. 	['det', 'attr', 'amod', 'ROOT', 'det', 'nsubj', 'adpmod', 'adpobj', 'adpmod', 'compmod', 'adpobj', 'nsubj', 'rcmod', 'adp', 'compmod', 'obj', 'punct']	['alternativa', 'es', 'alternativa', '.', 'refuerzo', 'es', 'refuerzo', 'de', 'Srna', 'Donetsk', 'del', 'gusta', 'Srna', 'Mourinho', 'Mourinho', 'gusta', 'es']
64	Destaca por su sistema GPS( sGPS), Bluetooth, entrada para auriculares 3,5 milímetros, slot para tarjetas MicroSD y reproduce música en formato MP3. 	['ROOT', 'adpmod', 'det', 'adpobj', 'compmod', 'punct', 'appos', 'punct', 'punct', 'conj', 'punct', 'conj', 'adpmod', 'adpobj', 'num', 'appos', 'punct', 'conj', 'adpmod', 'adpobj', 'compmod', 'cc', 'conj', 'obj', 'adpmod', 'adpobj', 'compmod', 'punct']	['.', 'Destaca', 'sistema', 'por', 'sistema', 'sGPS', 'GPS', 'sGPS', 'sistema', 'sistema', 'sistema', 'sistema', 'entrada', 'para', 'milímetros', 'auriculares', 'sistema', 'sistema', 'slot', 'para', 'tarjetas', 'Destaca', 'Destaca', 'reproduce', 'música', 'en', 'formato', 'Destaca']
